Date,BSV,SPXL,SQQQ,TECL,TQQQ,UVXY
2021-11-23,81.02,135.98,6.31,79.68,165.37,16.36
2021-11-24,81.17,132.5,6.26,79.28,166.49,18.2
2021-11-26,81.2,133.91,6.24,79.85,166.35,18.03
2021-11-29,81.42,132.06,6.08,81.33,169.6,18.25
2021-11-30,81.17,131.56,6.08,82.99,169.13,18.31
2021-12-01,81.2,122.36,6.71,74.91,152.85,21.74
2021-12-02,81.06,129.35,6.42,79.69,160.09,20.5
2021-12-03,81.22,126.68,6.81,75.63,150.59,22.26
2021-12-06,81.06,133.68,6.31,81.79,162.0,18.96
2021-12-07,81.02,137.27,6.04,85.37,167.96,17.08
2021-12-08,81.05,136.75,6.03,85.5,168.19,15.82
2021-12-09,81.05,137.7,6.11,85.97,165.9,15.27
2021-12-10,81.08,138.47,6.03,88.81,167.6,15.1
2021-12-13,81.06,132.25,6.53,81.31,154.19,16.58
2021-12-14,81.01,132.52,6.51,80.49,154.86,16.37
2021-12-15,81.21,132.09,6.71,76.54,148.7,16.3
2021-12-17,81.22,126.0,6.88,74.04,145.0,18.33
2021-12-20,81.24,129.43,6.61,77.44,150.21,16.14
2021-12-21,81.13,132.88,6.37,80.24,155.54,15.7
2021-12-22,80.84,138.0,6.1,84.06,162.35,14.18
2021-12-23,80.81,140.88,5.91,86.0,167.03,13.96
2021-12-27,80.81,146.0,5.63,90.98,174.98,13.53
2021-12-28,80.81,145.35,5.74,89.08,171.36,13.1
2021-12-29,80.79,146.12,5.76,89.29,170.89,12.5
2021-12-30,80.84,143.98,5.83,87.22,168.73,12.54
2021-12-31,80.68,144.6,5.87,86.45,167.78,12.16
2022-01-03,80.64,147.23,5.72,89.22,171.81,11.67
2022-01-04,80.68,145.35,6.04,84.12,162.22,11.9
2022-01-05,80.5,136.9,6.62,76.0,146.9,13.18
2022-01-06,80.44,136.88,6.54,76.57,148.78,13.2
2022-01-07,80.37,132.28,7.01,71.3,138.36,13.42
2022-01-10,80.28,134.54,6.76,74.06,143.55,12.56
2022-01-11,80.4,140.09,6.3,79.18,154.01,11.45
2022-01-12,80.37,140.6,31.36,79.18,77.24,11.45
2022-01-13,80.37,130.78,34.85,70.85,69.07,13.2
2022-01-14,80.16,129.57,35.06,70.97,68.56,13.09
2022-01-18,80.12,128.09,35.49,69.4,67.32,13.25
2022-01-19,80.13,124.41,36.16,67.56,66.01,13.68
2022-01-20,80.34,117.84,39.42,62.76,60.48,15.53
2022-01-21,80.28,107.12,44.04,56.35,53.56,19.24
2022-01-24,80.26,107.95,43.62,56.91,54.15,19.63
2022-01-25,80.23,114.02,41.09,61.22,56.99,16.76
2022-01-26,79.99,111.75,42.45,60.04,55.39,17.09
2022-01-27,79.95,107.62,44.87,58.23,52.43,18.23
2022-01-28,79.96,113.89,40.85,63.52,57.0,17.19
2022-01-31,79.95,121.37,36.92,68.6,62.45,14.82
2022-02-01,79.98,125.16,35.29,69.39,65.27,13.42
2022-02-02,79.99,121.3,38.53,67.29,59.24,14.36
2022-02-03,79.7,117.46,39.74,63.03,56.92,15.21
2022-02-04,79.63,119.97,38.2,65.31,59.18,14.17
2022-02-07,79.61,117.75,39.82,63.01,56.76,13.85
2022-02-08,79.55,124.56,36.6,68.8,61.61,12.52
2022-02-09,79.34,121.25,37.79,66.31,59.35,13.28
2022-02-10,79.23,119.66,38.06,65.06,58.76,14.01
2022-02-11,79.2,112.11,41.87,58.3,52.87,16.97
2022-02-14,79.16,115.04,39.58,61.35,55.87,15.15
2022-02-15,79.2,115.06,39.19,62.12,56.2,15.21
2022-02-16,79.3,114.48,39.56,61.38,55.68,15.18
2022-02-17,79.38,109.97,41.53,58.26,52.61,16.675
2022-02-18,79.29,105.71,44.5,54.0,49.03,17.35
2022-02-22,79.21,106.29,43.41,55.74,50.25,16.15
2022-02-23,79.33,90.7,52.79,44.75,40.68,21.32
2022-02-24,79.21,103.92,42.88,55.72,50.0,17.18
2022-02-25,79.46,105.63,42.4,55.74,50.39,18.23
2022-02-28,79.63,107.88,41.25,56.87,51.86,18.22
2022-03-01,79.53,105.7,42.01,54.8,50.7,20.0
2022-03-02,79.34,111.56,39.6,58.89,53.76,18.13
2022-03-03,79.42,105.01,43.1,53.82,49.25,20.2
2022-03-04,79.37,104.85,44.15,51.98,48.04,19.99
2022-03-07,79.16,96.13,49.43,46.25,42.37,22.18
2022-03-08,78.98,99.92,45.8,49.75,45.41,20.34
2022-03-09,78.91,97.87,46.02,48.42,44.87,21.18
2022-03-10,78.84,101.83,44.5,50.05,46.37,18.49
2022-03-11,78.61,96.77,49.19,45.35,41.88,19.83
2022-03-14,78.61,95.94,50.03,44.59,40.88,20.57
2022-03-15,78.46,102.91,44.91,49.65,45.28,18.83
2022-03-16,78.42,105.33,42.16,51.64,47.61,17.06
2022-03-17,78.46,109.68,40.51,53.3,49.54,17.0
2022-03-18,78.35,114.59,37.67,56.01,52.95,15.34
2022-03-21,78.0,115.62,37.53,56.75,53.14,14.7
2022-03-22,78.09,116.37,36.4,57.37,54.52,15.3
2022-03-23,77.91,115.43,36.42,57.19,54.45,14.63
2022-03-24,77.95,119.51,34.6,60.87,57.06,14.0
2022-03-25,77.69,120.17,34.68,59.74,56.93,13.77
2022-03-28,77.75,126.53,31.95,65.01,61.45,12.71
2022-03-29,77.8,126.85,31.84,65.73,61.83,12.47
2022-03-30,77.93,124.86,32.33,63.97,60.67,12.64
2022-03-31,77.56,120.97,33.51,61.4,58.44,13.13
2022-04-01,77.63,120.83,33.52,61.02,58.39,12.6
2022-04-04,77.61,122.5,32.1,63.4,60.84,12.0
2022-04-05,77.32,115.83,35.36,56.94,54.74,13.89
2022-04-06,77.5,114.76,36.32,54.75,53.17,13.82
2022-04-07,77.31,116.61,36.3,55.26,53.23,13.35
2022-04-08,77.24,113.58,38.65,51.75,49.81,13.54
2022-04-11,77.49,112.71,38.15,51.61,50.11,13.68
2022-04-12,77.63,108.83,40.3,49.05,47.59,14.48
2022-04-13,77.52,112.99,37.91,51.57,50.43,12.64
2022-04-14,77.4,107.81,40.92,46.71,46.52,13.56
2022-04-18,77.25,108.6,40.65,47.73,46.77,13.07
2022-04-19,77.14,115.37,37.46,52.3,50.6,11.83
2022-04-20,76.9,116.63,37.99,51.99,49.68,11.39
2022-04-21,76.82,107.62,41.84,47.93,45.0,13.07
2022-04-22,77.2,97.97,45.88,43.38,40.83,15.74
2022-04-25,77.29,99.51,44.3,44.74,42.21,15.27
2022-04-26,77.48,93.31,48.2,42.16,38.2,17.23
2022-04-27,77.28,96.78,46.13,44.74,39.84,16.4
2022-04-28,77.0,97.42,45.08,46.2,40.37,16.74
2022-04-29,76.9,89.29,49.37,41.81,36.25,18.38
2022-05-02,76.87,91.16,46.72,43.75,38.19,17.49
2022-05-03,76.82,92.56,46.3,44.37,38.52,15.96
2022-05-04,76.99,97.28,43.59,46.37,40.44,14.57
2022-05-05,76.67,88.01,49.04,40.44,35.09,18.14
2022-05-06,76.97,84.14,52.64,38.14,32.59,18.57
2022-05-09,77.1,83.5,51.58,38.31,32.73,18.02
2022-05-10,76.86,79.57,54.94,36.39,30.86,18.62
2022-05-11,77.25,74.34,61.19,32.36,27.45,18.75
2022-05-12,77.22,78.68,56.03,34.15,29.9,16.78
2022-05-13,77.22,80.52,53.22,35.24,31.11,15.97
2022-05-16,77.14,84.46,50.84,37.3,32.45,14.42
2022-05-17,77.03,82.49,52.2,36.63,31.43,15.0
2022-05-18,77.32,73.19,58.46,32.15,27.53,18.15
2022-05-19,77.31,75.88,56.03,33.11,28.67,15.22
2022-05-20,77.36,75.69,58.01,32.35,27.69,15.57
2022-05-23,77.28,75.39,58.92,32.83,27.13,16.13
2022-05-24,77.57,75.25,60.37,32.0,26.44,16.16
2022-05-25,77.62,79.02,57.33,33.23,27.79,15.08
2022-05-26,77.71,84.49,50.43,37.36,31.33,14.55
2022-05-27,77.56,87.82,47.06,39.49,33.33,14.61
2022-05-31,77.41,88.93,46.37,40.3,33.75,13.57
2022-06-01,77.34,85.25,48.94,37.86,31.95,13.77
2022-06-02,77.16,86.95,46.8,39.14,33.09,13.62
2022-06-03,77.14,88.4,45.72,39.91,33.65,13.06
2022-06-06,77.05,84.18,49.15,37.31,31.37,13.7
2022-06-07,76.97,87.79,46.59,39.5,33.08,12.89
2022-06-08,76.9,84.82,48.05,37.7,32.06,13.0
2022-06-09,76.67,75.96,54.02,33.52,28.24,14.38
2022-06-10,76.04,67.38,61.82,28.48,24.28,16.59
2022-06-13,75.68,65.53,62.6,27.83,23.64,17.55
2022-06-14,75.88,65.75,61.48,28.69,24.07,16.38
2022-06-15,75.84,62.08,63.8,27.15,22.99,16.72
2022-06-16,76.26,60.27,65.77,25.88,22.08,16.87
2022-06-17,76.05,63.43,60.72,27.85,23.83,15.3
2022-06-21,76.39,62.52,60.92,27.64,23.65,16.15
2022-06-22,76.5,65.72,57.8,28.9,24.97,14.66
2022-06-23,76.46,68.22,54.99,30.46,26.11,14.4
2022-06-24,76.45,73.35,50.19,32.99,28.35,14.22
2022-06-27,76.35,72.84,51.74,32.14,27.48,13.48
2022-06-28,76.39,67.84,56.89,28.9,24.77,14.4
2022-06-29,76.71,65.11,58.6,28.13,24.01,14.81
2022-06-30,76.94,65.28,59.63,27.6,23.59,14.76
2022-07-01,77.35,64.89,59.95,27.08,23.42,14.75
2022-07-05,77.18,68.15,54.42,29.46,25.77,14.04
2022-07-06,76.88,69.79,53.09,30.54,26.42,13.51
2022-07-07,76.64,70.82,51.72,30.86,26.97,13.47
2022-07-08,76.71,70.09,51.35,31.06,27.18,13.33
2022-07-11,76.83,68.87,52.58,30.91,26.41,13.56
2022-07-12,76.54,64.31,57.97,27.64,23.85,14.26
2022-07-13,76.45,63.57,56.7,28.32,24.48,14.04
2022-07-14,76.55,68.2,52.5,30.83,26.27,13.09
2022-07-15,76.65,71.2,50.08,32.38,27.63,12.32
2022-07-18,76.62,69.98,50.77,31.63,27.2,12.57
2022-07-19,76.65,73.33,47.84,33.34,28.68,12.55
2022-07-20,76.57,74.29,45.53,35.08,30.04,12.22
2022-07-21,77.09,76.96,44.19,36.38,30.91,11.79
2022-07-22,77.04,75.11,46.06,34.84,29.53,11.69
2022-07-25,77.11,74.04,47.79,34.12,28.44,11.69
2022-07-26,77.04,74.27,47.17,34.15,28.65,11.5
2022-07-27,77.49,78.45,43.52,36.82,30.7,11.13
2022-07-28,77.42,81.76,41.44,38.86,32.16,10.42
2022-07-29,77.38,82.67,40.5,39.09,32.79,10.6
2022-08-01,77.41,82.63,40.89,38.86,32.48,11.05
2022-08-02,77.04,83.28,39.57,39.58,33.56,10.69
2022-08-03,77.16,85.69,36.98,42.07,35.69,10.33
2022-08-04,76.81,82.8,38.29,40.56,34.42,10.58
2022-08-05,76.84,86.21,37.07,42.4,35.59,9.89
2022-08-08,76.77,84.38,38.54,40.23,34.21,10.12
2022-08-09,77.0,88.29,36.26,42.79,36.15,9.5
2022-08-10,76.96,90.93,35.0,44.17,37.37,9.12
2022-08-11,76.95,90.38,35.64,43.6,36.67,9.17
2022-08-12,77.0,91.93,34.62,44.56,37.67,9.3
2022-08-15,76.99,93.9,33.76,45.57,38.56,8.94
2022-08-16,76.75,92.73,34.7,44.6,37.47,9.14
2022-08-17,76.78,93.23,34.94,44.76,37.24,8.95
2022-08-18,76.66,92.0,35.64,44.42,36.45,9.02
2022-08-19,76.66,86.9,38.24,41.01,33.87,9.97
2022-08-22,76.54,84.16,39.69,39.17,32.43,10.21
2022-08-23,76.53,83.69,39.88,38.93,32.28,9.92
2022-08-24,76.51,85.55,38.63,39.49,33.31,9.39
2022-08-25,76.51,88.17,37.37,41.01,34.37,9.14
2022-08-26,76.45,77.37,43.11,34.63,29.34,10.62
2022-08-29,76.36,75.99,43.3,33.89,29.17,10.25
2022-08-31,76.01,71.99,46.64,31.3,27.05,10.52
2022-09-01,76.19,76.12,43.95,32.83,28.65,9.615
2022-09-02,76.16,72.0,47.03,30.7,26.75,9.95
2022-09-06,76.13,70.58,48.1,30.19,26.18,10.64
2022-09-07,76.17,73.13,46.48,30.68,26.97,10.01
2022-09-08,76.16,77.36,43.64,32.58,28.7,9.28
2022-09-09,76.12,80.79,41.2,34.32,30.3,9.08
2022-09-12,75.76,76.57,43.85,32.23,28.17,9.89
2022-09-13,75.66,72.05,46.45,30.0,26.09,10.48
2022-09-14,75.62,71.15,46.77,29.08,25.9,10.5
2022-09-15,75.56,67.21,50.0,26.93,24.2,10.83
2022-09-16,75.49,66.23,50.45,26.53,23.95,10.69
2022-09-19,75.45,67.74,49.16,27.19,24.54,10.25
2022-09-20,75.42,68.25,48.6,27.92,24.85,10.22
2022-09-21,75.22,63.2,52.68,25.78,22.82,10.78
2022-09-22,75.17,60.16,55.17,24.67,21.81,11.23
2022-09-23,74.85,58.1,56.64,24.13,21.18,12.22
2022-09-26,74.67,58.93,54.85,24.97,21.82,11.98
2022-09-27,74.81,57.13,56.97,23.5,21.06,12.61
2022-09-28,74.85,58.14,56.0,23.65,21.32,12.43
2022-09-29,74.95,55.77,58.9,22.54,20.12,12.6
2022-09-30,74.94,55.37,59.98,22.0,19.71,12.32
2022-10-03,75.05,60.53,53.45,24.96,21.92,11.29
2022-10-04,74.99,60.8,53.77,24.68,21.65,11.63
2022-10-05,74.99,61.97,52.28,25.79,22.3,11.35
2022-10-06,74.62,58.61,55.79,23.8,20.86,12.2
2022-10-07,74.63,56.14,58.92,22.23,19.54,12.79
2022-10-10,74.57,53.52,62.05,20.72,18.5,13.28
2022-10-11,74.52,53.45,62.94,20.21,18.25,13.37
2022-10-12,74.26,49.49,68.92,18.35,16.5,13.59
2022-10-13,74.58,58.06,57.42,22.41,19.87,12.33
2022-10-14,74.47,55.82,59.64,21.39,18.82,12.52
2022-10-17,74.47,60.93,53.12,23.43,20.92,12.21
2022-10-18,74.29,57.98,57.64,21.69,19.38,12.36
2022-10-19,74.17,57.52,57.8,22.1,19.31,12.26
2022-10-20,74.17,56.12,58.96,21.86,18.96,12.03
2022-10-21,74.25,61.17,53.78,24.27,20.69,11.85
2022-10-24,74.5,62.53,51.64,25.19,21.5,11.81
2022-10-25,74.58,63.88,52.08,24.37,21.16,11.23
2022-10-26,74.74,64.59,52.77,24.84,20.86,10.6
2022-10-27,74.68,62.89,55.6,24.09,19.73,10.39
2022-10-28,74.59,66.1,51.32,25.97,21.18,10.14
2022-10-31,74.65,68.0,49.86,26.64,21.78,9.62
2022-11-01,74.41,64.79,53.53,25.0,20.28,9.76
2022-11-02,74.12,58.45,61.02,21.45,17.61,10.2
2022-11-03,74.25,61.07,58.83,21.65,18.15,9.37
2022-11-04,74.26,61.43,58.84,21.66,18.17,9.44
2022-11-07,74.25,63.09,56.58,23.23,18.86,9.23
2022-11-08,74.33,62.4,57.6,22.59,18.48,9.79
2022-11-09,74.8,66.23,51.58,24.67,20.15,9.3
2022-11-10,75.02,69.82,46.97,26.63,21.47,9.48
2022-11-11,75.08,70.35,45.33,27.42,22.2,9.24
2022-11-14,75.22,72.66,42.24,29.16,23.68,8.86
2022-11-15,75.32,70.4,44.67,27.68,22.45,9.2
2022-11-16,75.17,66.95,47.72,25.87,20.93,9.34
2022-11-17,75.14,70.76,44.33,28.17,22.56,8.75
2022-11-18,75.1,69.1,46.52,26.8,21.54,8.75
2022-11-21,75.12,70.06,46.86,26.76,21.37,8.25
2022-11-22,75.13,71.62,45.27,27.82,22.07,7.96
2022-11-23,75.31,72.85,44.67,28.15,22.34,7.78
2022-11-25,75.27,71.27,45.84,27.22,21.75,7.98
2022-11-28,75.2,69.61,46.71,26.28,21.31,8.08
2022-11-29,75.12,69.3,47.82,25.57,20.84,7.97
2022-11-30,75.46,76.33,41.2,29.51,23.72,7.49
2022-12-01,75.46,72.61,43.49,27.94,22.46,7.57
2022-12-02,75.59,73.6,42.72,28.36,22.9,7.27
2022-12-05,75.45,71.02,43.98,27.48,22.17,7.24
2022-12-06,75.55,67.57,47.29,25.42,20.53,7.7
2022-12-07,75.56,68.61,46.58,25.88,20.86,7.76
2022-12-08,75.56,68.49,46.14,26.25,21.04,7.6
2022-12-09,75.54,68.03,46.43,26.3,20.9,7.78
2022-12-12,75.84,76.63,39.49,31.0,24.22,7.08
2022-12-13,75.81,71.89,43.59,28.64,22.22,7.22
2022-12-14,75.81,67.96,46.35,26.71,20.83,7.08
2022-12-15,75.67,64.13,49.5,24.5,19.36,7.77
2022-12-16,75.77,63.24,50.18,24.07,19.08,7.49
2022-12-19,75.57,60.97,53.14,22.46,18.01,7.3
2022-12-20,75.73,62.95,51.91,23.32,18.42,6.95
2022-12-21,75.61,62.7,52.01,23.19,18.2,6.88
2022-12-22,75.41,61.02,54.73,21.84,17.23,7.32
2022-12-23,75.37,62.5,53.86,22.13,17.48,7.05
2022-12-27,75.34,61.78,56.1,21.54,16.76,6.94
2022-12-28,75.35,60.88,56.18,21.17,16.68,6.85
2022-12-29,75.27,61.23,55.78,21.47,16.75,7.0
2022-12-30,75.41,63.08,52.56,22.84,17.75,6.77
2023-01-03,75.54,62.46,53.81,21.82,17.33,6.71
2023-01-04,75.31,61.71,55.6,21.33,16.79,6.62
2023-01-05,75.47,62.05,55.8,20.92,16.7,6.41
2023-01-06,75.81,65.8,51.01,22.67,18.13,6.29
2023-01-09,75.81,64.26,51.99,22.75,17.8,6.43
2023-01-10,75.89,66.74,49.32,23.55,18.73,5.94
2023-01-11,76.02,68.91,47.21,24.66,19.55,5.87
2023-01-12,76.12,67.28,48.06,24.37,19.16,5.64
2023-01-13,76.03,69.82,45.92,25.18,20.09,5.5
2023-01-17,76.34,70.05,44.72,26.04,20.6,5.35
2023-01-18,76.3,64.96,48.37,23.98,19.0,5.95
2023-01-19,76.19,65.33,48.12,24.13,19.15,5.7
2023-01-20,76.13,68.6,44.39,25.95,20.57,5.46
2023-01-23,76.11,69.71,42.54,26.97,21.4,5.46
2023-01-24,76.18,68.1,44.22,25.91,20.48,5.33
2023-01-25,76.2,71.9,40.9,28.02,22.24,5.0
2023-01-26,76.1,72.09,40.58,27.9,22.37,5.02
2023-01-27,76.05,71.59,40.18,27.78,22.53,5.05
2023-01-30,76.11,70.62,41.14,27.09,21.94,5.07
2023-01-31,76.12,72.8,39.47,28.18,22.82,4.88
2023-02-01,76.4,77.97,34.51,31.65,25.99,4.51
2023-02-02,76.07,76.13,35.19,30.91,25.15,5.02
2023-02-03,75.81,75.04,35.64,30.8,24.8,4.98
2023-02-06,75.71,74.54,35.59,30.8,24.87,5.12
2023-02-07,75.73,76.88,33.83,33.03,26.08,4.92
2023-02-08,75.81,77.49,33.65,33.18,26.09,4.98
2023-02-09,75.63,72.7,36.98,30.45,23.74,5.45
2023-02-10,75.52,74.26,36.39,31.12,24.12,5.31
2023-02-13,75.49,75.59,35.7,31.93,24.54,5.02
2023-02-14,75.34,75.07,34.98,32.13,25.04,4.9
2023-02-15,75.34,74.09,35.18,31.69,24.84,4.91
2023-02-16,75.3,72.62,36.33,30.76,23.99,5.21
2023-02-17,75.27,70.94,37.7,29.04,23.1,5.46
2023-02-21,75.23,68.97,38.63,28.3,22.48,5.7
2023-02-22,75.23,69.99,37.43,29.58,23.21,5.25
2023-02-23,75.11,66.78,39.87,27.84,21.71,5.43
2023-02-24,75.12,69.0,38.45,28.6,22.48,5.24
2023-02-27,75.08,67.65,39.22,27.94,22.09,5.13
2023-02-28,74.93,66.7,39.27,27.97,22.04,5.01
2023-03-01,74.76,65.27,41.22,27.14,21.0,5.18
2023-03-02,74.94,68.85,38.42,28.91,22.52,4.7
2023-03-03,75.01,71.52,36.22,30.71,23.79,4.52
2023-03-06,74.94,71.12,36.6,30.52,23.56,4.46
2023-03-07,74.75,67.92,37.85,29.65,22.76,4.63
2023-03-08,74.76,68.59,37.27,30.37,23.12,4.42
2023-03-09,75.3,64.11,39.38,28.74,21.79,5.25
2023-03-10,75.97,59.61,41.9,26.75,20.46,6.97
2023-03-13,75.83,63.74,38.69,28.84,22.11,5.65
2023-03-14,76.21,61.34,38.56,28.75,22.11,6.56
2023-03-15,76.11,65.65,34.03,32.43,24.95,5.86
2023-03-17,76.42,64.33,34.71,31.83,24.44,6.49
2023-03-20,76.0,67.29,33.51,32.72,25.31,5.58
2023-03-21,75.9,68.0,32.57,32.93,25.73,5.2
2023-03-22,76.45,66.04,32.62,33.17,25.58,5.25
2023-03-23,76.9,64.39,32.88,33.21,25.4,6.0
2023-03-24,76.38,67.51,32.12,33.88,26.0,5.24
2023-03-27,76.24,66.31,33.25,32.76,25.13,5.12
2023-03-28,76.11,68.34,32.31,33.59,25.81,4.71
2023-03-29,76.15,70.45,31.02,35.43,26.83,4.63
2023-03-30,76.24,70.73,30.79,35.54,27.0,4.62
2023-03-31,76.24,72.87,29.97,36.56,27.65,4.65
2023-04-03,76.47,74.35,29.46,37.18,28.18,4.51
2023-04-04,76.83,72.25,30.24,35.79,27.43,4.63
2023-04-05,76.82,71.64,31.36,34.31,26.45,4.58
2023-04-06,76.47,71.51,31.08,34.68,26.64,4.49
2023-04-10,76.47,73.4,30.35,35.46,27.33,4.28
2023-04-11,76.64,74.25,30.28,35.21,27.35,4.16
2023-04-12,76.68,72.8,31.24,34.35,26.52,4.2
2023-04-13,76.42,74.65,30.38,35.23,27.21,4.12
2023-04-14,76.32,74.37,30.18,35.37,27.34,3.95
2023-04-17,76.24,76.08,29.43,36.42,28.08,3.78
2023-04-18,76.2,74.27,30.75,35.0,26.84,3.82
2023-04-19,76.25,73.66,30.99,34.6,26.68,3.87
2023-04-20,76.4,74.16,30.92,34.47,26.7,3.83
2023-04-21,76.32,74.0,30.83,34.16,26.81,3.77
2023-04-24,76.64,73.25,31.42,33.54,26.29,3.82
2023-04-25,76.81,71.14,31.68,33.6,25.99,4.09
2023-04-26,76.57,71.19,31.0,33.7,26.54,3.84
2023-04-27,76.61,73.49,29.66,35.42,27.63,3.73
2023-04-28,76.41,75.57,29.08,36.43,28.14,3.51
2023-05-01,76.28,75.16,29.09,36.51,28.13,3.55
2023-05-02,76.69,73.28,29.73,35.64,27.5,3.74
2023-05-03,76.83,70.84,30.53,34.18,26.77,4.0
2023-05-04,76.77,71.86,30.17,35.1,27.1,3.89
2023-05-05,76.62,73.87,28.96,36.37,28.13,3.63
2023-05-08,76.54,72.88,29.11,35.94,27.98,3.67
2023-05-09,76.58,74.35,28.52,36.6,28.52,3.51
2023-05-10,76.97,73.28,28.18,36.77,28.9,3.6
2023-05-11,76.84,73.94,27.9,36.58,29.2,3.43
2023-05-12,76.59,73.33,28.25,36.47,28.84,3.43
2023-05-15,76.57,73.07,28.1,36.98,28.97,3.4
2023-05-16,76.5,73.33,27.57,37.76,29.56,3.36
2023-05-17,76.3,74.62,26.76,38.93,30.4,3.29
2023-05-18,76.11,77.44,25.3,41.16,32.07,3.08
2023-05-19,76.16,76.56,25.6,40.56,31.68,3.24
2023-05-22,76.08,75.68,25.71,40.72,31.56,3.31
2023-05-23,76.17,73.14,26.75,38.46,30.26,3.46
2023-05-24,75.93,74.25,24.95,41.65,32.35,3.37
2023-05-25,75.73,74.53,24.6,43.25,32.82,3.3
2023-05-26,75.86,78.14,22.03,48.67,36.33,3.02
2023-05-30,76.06,75.98,22.93,46.44,34.98,3.12
2023-05-31,76.05,75.87,23.06,45.75,34.75,2.98
2023-06-01,76.07,79.37,21.87,48.36,36.59,2.68
2023-06-02,75.73,81.44,21.77,48.03,36.77,2.6193
2023-06-05,75.9,80.5,21.83,47.0,36.66,2.52
2023-06-06,75.85,81.45,21.67,47.2,36.97,2.32
2023-06-07,75.8,80.38,22.81,45.4,35.0,2.35
2023-06-08,75.76,82.23,21.75,47.25,36.71,2.23
2023-06-09,75.73,82.75,21.47,48.28,37.16,2.27
2023-06-12,75.87,85.27,20.19,51.65,39.39,2.24
2023-06-13,75.72,86.24,20.22,51.14,39.36,2.26
2023-06-14,75.74,85.76,20.01,52.22,39.73,2.15
2023-06-15,75.63,90.66,18.78,56.53,42.35,2.25
2023-06-16,75.63,87.23,19.73,52.46,40.3,2.17
2023-06-20,75.63,86.13,19.51,51.77,40.04,2.11
2023-06-21,75.65,84.8,20.36,49.3,38.37,2.1
2023-06-22,75.77,84.14,20.09,49.33,38.81,20.66
2023-06-23,75.78,83.94,20.11,49.58,38.79,20.38
2023-06-26,75.74,83.74,20.57,49.09,37.85,20.0
2023-06-27,75.68,85.27,20.07,50.38,38.69,19.24
2023-06-28,75.49,85.76,19.75,51.5,39.36,18.56
2023-06-29,75.53,88.93,19.2,53.09,40.4,18.63
2023-06-30,75.35,89.75,18.82,53.9,41.21,18.4
2023-07-03,75.3,89.1,19.04,52.52,40.73,18.81
2023-07-05,75.0,87.52,19.4,51.06,39.96,20.09
2023-07-06,75.1,86.97,19.29,51.79,40.2,20.56
2023-07-07,75.18,86.65,19.51,50.88,39.76,19.62
2023-07-10,75.31,88.0,19.36,52.18,40.05,18.8
2023-07-11,75.51,91.57,18.51,53.64,41.87,18.12
2023-07-12,75.81,92.44,18.0,54.93,43.06,17.05
2023-07-13,75.83,93.97,17.47,56.37,44.24,17.67
2023-07-14,75.61,93.01,17.46,55.97,44.27,17.41
2023-07-17,75.8,93.91,17.17,57.42,45.01,17.19
2023-07-18,75.78,96.71,16.53,60.4,46.74,16.63
2023-07-19,75.64,96.03,17.1,57.98,45.15,17.58
2023-07-20,75.69,95.9,17.53,56.8,43.88,17.08
2023-07-21,75.72,95.5,17.9,56.31,42.98,17.03
2023-07-24,75.5,95.75,17.84,56.26,43.1,16.68
2023-07-25,75.59,96.14,17.75,55.71,43.3,16.9
2023-07-26,75.58,98.93,17.01,57.53,45.1,15.52
2023-07-27,75.53,96.81,17.37,56.36,44.25,16.25
2023-07-28,75.58,97.81,16.92,57.2,45.35,16.05
2023-07-31,75.37,97.04,17.13,56.98,44.81,16.5
2023-08-01,75.31,95.05,17.55,56.16,43.68,17.75
2023-08-02,75.33,91.7,18.58,52.1,41.11,19.36
2023-08-03,75.48,93.29,18.03,52.12,42.38,17.41
2023-08-04,75.58,92.03,18.31,51.07,41.75,18.63
2023-08-07,75.67,91.61,18.52,49.81,41.24,18.96
2023-08-08,75.67,92.19,18.56,49.97,41.14,18.11
2023-08-09,75.68,91.52,18.76,48.93,40.67,17.18
2023-08-10,75.45,88.88,19.56,46.78,39.02,18.67
2023-08-11,75.34,89.31,19.67,46.5,38.83,17.43
2023-08-14,75.3,90.19,19.04,48.37,40.03,17.1
2023-08-15,75.31,87.84,19.59,47.21,38.92,18.05
2023-08-16,75.22,86.98,19.9,46.55,38.22,18.16
2023-08-17,75.32,82.42,21.41,43.27,35.47,20.76
2023-08-18,75.2,84.76,20.63,45.58,36.82,18.86
2023-08-21,75.24,86.78,19.46,48.74,38.95,17.76
2023-08-22,75.26,85.66,19.8,47.49,38.33,18.11
2023-08-23,75.31,88.84,18.51,51.65,40.88,17.13
2023-08-24,75.29,85.18,20.16,46.74,37.42,18.25
2023-08-25,75.26,87.21,19.34,48.65,38.96,16.85
2023-08-28,75.29,87.43,19.44,48.32,38.79,16.28
2023-08-29,75.55,91.53,18.11,51.68,41.45,15.48
2023-08-30,75.58,92.72,17.85,53.16,42.05,14.95
2023-08-31,75.58,93.62,17.37,54.63,43.22,14.16
2023-09-01,75.37,92.07,17.91,53.57,41.96,14.31
2023-09-05,75.3,90.58,17.85,54.13,42.14,14.47
2023-09-06,75.23,87.34,18.87,50.0,39.74,15.45
2023-09-07,75.33,88.39,18.64,50.58,40.32,14.62
2023-09-08,75.23,90.28,18.08,52.11,41.5,13.88
2023-09-11,75.27,89.49,18.18,50.3,41.31,14.0
2023-09-12,75.22,89.0,18.48,48.69,40.55,13.72
2023-09-13,75.38,90.68,18.06,49.96,41.53,13.22
